Molecule ChEMBL ID,Molecule Name,Molecule Max Phase,Molecular Weight,#RO5 Violations,AlogP,Compound Key,Smiles,Standard Type,Standard Relation,Standard Units,pChEMBL Value,Data Validity Comment,Comment,Uo Units,Ligand Efficiency BEI,Ligand Efficiency LE,Ligand Efficiency LLE,Ligand Efficiency SEI,Potential Duplicate,Assay ChEMBL ID,Assay Description,Assay Type,BAO Format ID,BAO Label,Assay Organism,Assay Tissue ChEMBL ID,Assay Tissue Name,Assay Cell Type,Assay Subcellular Fraction,Assay Parameters,Assay Variant Accession,Assay Variant Mutation,Target ChEMBL ID,Target Name,Target Organism,Target Type,Document ChEMBL ID,Source ID,Source Description,Document Journal,Document Year,Cell ChEMBL ID,Properties,Action Type,Standard Text Value,Value,Receptor,Standard Value
CHEMBL267930,SPIPERONE,2.0,395.48,0,3.22,27 (Spiperone),O=C(CCCN1CCC2(CC1)C(=O)NCN2c1ccccc1)c1ccc(F)cc1,Ki,'=',nM,4.2,,,UO_0000065,10.62,0.2,0.98,7.98,0,CHEMBL620714,Binding affinity towards human 5-hydroxytryptamine 5A receptor was evaluated using [3H]-5-CT as radioligand,B,BAO_0000357,single protein format,Homo sapiens,,,,,,,,CHEMBL3426,Serotonin 5a (5-HT5a) receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1145819,1,Scientific Literature,J Med Chem,2003,,,,,63000.0,5HT5A,63000.0
CHEMBL2442275,,,319.16,0,2.27,3l,CN1C(=N)N/C(=C/c2c[nH]c3cccc(Br)c23)C1=O,Ki,'=',nM,5.89,,,UO_0000065,18.46,0.42,3.62,8.19,0,CHEMBL2445942,Displacement of [3H]LSD from human recombinant 5HT5A receptor expressed in Flp-In CHO cells,B,BAO_0000219,cell-based format,Homo sapiens,,,CHO,,,,,CHEMBL3426,Serotonin 5a (5-HT5a) receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL2440075,1,Scientific Literature,Bioorg Med Chem,2013,CHEMBL3308072,,,,1282.0,5HT5A,1282.0
CHEMBL538340,,,309.54,0,1.39,"table 3, R4C2",NC1=Nc2cc(Cl)ccc2CN1,Ki,'=',nM,6.46,,,UO_0000065,35.56,0.74,5.07,12.81,0,CHEMBL930817,Displacement of [3H]LSD from human recombinant 5HT5A receptor expressed in HEK293-EBNA cells,B,BAO_0000219,cell-based format,Homo sapiens,,,HEK293-EBNA,,,,,CHEMBL3426,Serotonin 5a (5-HT5a) receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1141581,1,Scientific Literature,Bioorg Med Chem Lett,2008,CHEMBL3833702,,,,347.0,5HT5A,347.0
CHEMBL536539,,,262.54,0,1.39,"table 3, R3C2",NC1=Nc2ccc(Cl)cc2CN1,Ki,'=',nM,6.09,,,UO_0000065,33.55,0.69,4.7,12.09,0,CHEMBL930817,Displacement of [3H]LSD from human recombinant 5HT5A receptor expressed in HEK293-EBNA cells,B,BAO_0000219,cell-based format,Homo sapiens,,,HEK293-EBNA,,,,,CHEMBL3426,Serotonin 5a (5-HT5a) receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1141581,1,Scientific Literature,Bioorg Med Chem Lett,2008,CHEMBL3833702,,,,807.0,5HT5A,807.0
CHEMBL404248,,,255.27,0,2.2,4,COc1cccc2c1N=C(NCC(F)F)NC2C,Ki,'=',nM,7.55,,,UO_0000065,29.58,0.57,5.35,16.54,0,CHEMBL930054,Binding affinity to human 5HT5A receptor,B,BAO_0000357,single protein format,Homo sapiens,,,,,,,,CHEMBL3426,Serotonin 5a (5-HT5a) receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1141640,1,Scientific Literature,Bioorg Med Chem Lett,2008,,,,,28.2,5HT5A,28.2
CHEMBL402400,,,215.3,0,2.48,2i,CC1NC(NC2CCC2)=Nc2ccccc21,Ki,'=',nM,6.91,,,UO_0000065,32.11,0.59,4.43,18.98,0,CHEMBL930054,Binding affinity to human 5HT5A receptor,B,BAO_0000357,single protein format,Homo sapiens,,,,,,,,CHEMBL3426,Serotonin 5a (5-HT5a) receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1141640,1,Scientific Literature,Bioorg Med Chem Lett,2008,,,,,122.0,5HT5A,122.0
CHEMBL256049,,,247.34,0,2.35,2c,CCOCCCNC1=Nc2ccccc2C(C)N1,Ki,'=',nM,6.75,,,UO_0000065,27.31,0.51,4.4,14.8,0,CHEMBL930054,Binding affinity to human 5HT5A receptor,B,BAO_0000357,single protein format,Homo sapiens,,,,,,,,CHEMBL3426,Serotonin 5a (5-HT5a) receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1141640,1,Scientific Literature,Bioorg Med Chem Lett,2008,,,,,176.0,5HT5A,176.0
CHEMBL404511,,,259.69,0,2.85,1b,CC1NC(NCC(F)F)=Nc2cccc(Cl)c21,Ki,'=',nM,8.2,,,UO_0000065,31.58,0.66,5.35,22.52,0,CHEMBL930054,Binding affinity to human 5HT5A receptor,B,BAO_0000357,single protein format,Homo sapiens,,,,,,,,CHEMBL3426,Serotonin 5a (5-HT5a) receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1141640,1,Scientific Literature,Bioorg Med Chem Lett,2008,,,,,-8.2,5HT5A,6.31
CHEMBL272781,,,230.1,0,2.6,22,CC1NC(N)=Nc2c(Cl)ccc(Cl)c21,Ki,'=',nM,8.19,,,UO_0000065,35.58,0.8,5.59,16.24,0,CHEMBL930817,Displacement of [3H]LSD from human recombinant 5HT5A receptor expressed in HEK293-EBNA cells,B,BAO_0000219,cell-based format,Homo sapiens,,,HEK293-EBNA,,,,,CHEMBL3426,Serotonin 5a (5-HT5a) receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1141581,1,Scientific Literature,Bioorg Med Chem Lett,2008,CHEMBL3833702,,,,6.5,5HT5A,6.5
CHEMBL269964,,,209.68,0,2.21,13,CNC1=Nc2cccc(Cl)c2C(C)N1,Ki,'=',nM,7.97,,,UO_0000065,37.99,0.78,5.76,21.87,0,CHEMBL930817,Displacement of [3H]LSD from human recombinant 5HT5A receptor expressed in HEK293-EBNA cells,B,BAO_0000219,cell-based format,Homo sapiens,,,HEK293-EBNA,,,,,CHEMBL3426,Serotonin 5a (5-HT5a) receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1141581,1,Scientific Literature,Bioorg Med Chem Lett,2008,CHEMBL3833702,,,,10.8,5HT5A,10.72
CHEMBL4802043,MSC-4381,,537.98,1,4.59,EUB0001566,CCOc1ccc(S(=O)(=O)Nc2ccc(Cl)cc2C#Cc2cnc(C(=O)O)cc2OC)c2ncccc12,Ki,'=',nM,5.79,,,UO_0000065,10.76,0.21,1.2,4.53,0,CHEMBL4880031,GPCRScan assay: inhibition of 5-HT5A,B,BAO_0000357,single protein format,Homo sapiens,,,,,Parental cells: Flp-In CHO | PMID: 11343685/8450829 | Protein length: full-length | Radioligand conc. used [nM]: 2.0 - 3.3 | Radioligand Kd None 1.91 nM | Radioligand name: [3H]-LSD | Radioligand pKd None 8.72 None | Radioligand pKd ± SEM None 0.03 None | Reference ligand: Ergotamine | Reference ligand Ki None 24.6 nM | Reference ligand pKi None 7.61 None | Reference ligand pKi  ± SEM None 0.03 None,,,CHEMBL3426,Serotonin 5a (5-HT5a) receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL4800726,54,SGC Frankfurt - Donated Chemical Probes,,2021,,,,,1625.17,5HT5A,1621.81
CHEMBL5204071,,,312.34,0,3.26,94,COc1ccc(C2NCCc3c2[nH]c2ccc(F)cc32)c(O)c1,Ki,'=',nM,6.64,,,UO_0000065,21.26,0.39,3.38,11.59,0,CHEMBL5135848,Binding affinity to 5HT5A receptor (unknown origin) assessed as inhibition constant,B,BAO_0000357,single protein format,Homo sapiens,,,,,,,,CHEMBL3426,Serotonin 5a (5-HT5a) receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL5131517,1,Scientific Literature,ACS Med Chem Lett,2022,,,AGONIST,,229.0,5HT5A,229.0
CHEMBL5074821,,,336.44,0,3.34,5A-9,Cc1cnn(C[C@H](C)NCc2cccc(OCc3ccccn3)c2)c1,Ki,'=',nM,7.92,,,UO_0000065,23.54,0.43,4.58,15.24,0,CHEMBL5049141,Displacement of [3H]-5-CT from human 5-HT5A receptor at 100 uM incubated for 2 hr by radioligand binding assay,B,BAO_0000357,single protein format,Homo sapiens,,,,,,,,CHEMBL3426,Serotonin 5a (5-HT5a) receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL5046284,1,Scientific Literature,J Med Chem,2022,,Dose = 100.0 microM | TIME = 2.0 hr,ANTAGONIST,,12.0,5HT5A,12.0
CHEMBL189689,,,512.74,2,5.94,23,CN(C)CCN(Cc1ccc(-c2ccc(CNCCc3ccccc3)cc2)nc1)C(=O)CCC1CCCC1,Ki,'=',nM,7.5,,,UO_0000065,14.63,0.27,1.56,15.47,0,CHEMBL840224,Binding affinity towards human 5-hydroxytryptamine receptor 5A expressed in CHO cells using the radioligand [3H]LSD,B,BAO_0000219,cell-based format,Homo sapiens,,,CHO,,,,,CHEMBL3426,Serotonin 5a (5-HT5a) receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1142810,1,Scientific Literature,Bioorg Med Chem Lett,2005,CHEMBL3308072,,,,-7.5,5HT5A,31.62
CHEMBL361256,,,518.71,2,5.68,20,CN(C)CCN(Cc1ccc(-c2ccc(CNCCc3ccccc3)cn2)cc1)C(=O)/C=C/c1ccccc1,Ki,'=',nM,8.3,,,UO_0000065,16.0,0.29,2.62,17.12,0,CHEMBL840224,Binding affinity towards human 5-hydroxytryptamine receptor 5A expressed in CHO cells using the radioligand [3H]LSD,B,BAO_0000219,cell-based format,Homo sapiens,,,CHO,,,,,CHEMBL3426,Serotonin 5a (5-HT5a) receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1142810,1,Scientific Literature,Bioorg Med Chem Lett,2005,CHEMBL3308072,,,,-8.3,5HT5A,5.012
CHEMBL5090584,,,293.39,0,1.22,5A6-59,CN(C)S(=O)(=O)CCNCc1cccc2cccnc12,Ki,'=',nM,6.64,,,UO_0000065,22.63,0.45,5.42,10.66,0,CHEMBL5049164,Displacement of [3H]-5-CT from human 5-HT5A receptor incubated for 2 hr by radioligand binding assay,B,BAO_0000357,single protein format,Homo sapiens,,,,,,,,CHEMBL3426,Serotonin 5a (5-HT5a) receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL5046284,1,Scientific Literature,J Med Chem,2022,,TIME = 2.0 hr,ANTAGONIST,,229.0,5HT5A,229.0
CHEMBL270177,,,195.65,0,1.95,12,CC1NC(N)=Nc2cccc(Cl)c21,Ki,'=',nM,8.29,,,UO_0000065,42.38,0.87,6.34,16.45,0,CHEMBL930817,Displacement of [3H]LSD from human recombinant 5HT5A receptor expressed in HEK293-EBNA cells,B,BAO_0000219,cell-based format,Homo sapiens,,,HEK293-EBNA,,,,,CHEMBL3426,Serotonin 5a (5-HT5a) receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1141581,1,Scientific Literature,Bioorg Med Chem Lett,2008,CHEMBL3833702,,,,5.1,5HT5A,5.012
CHEMBL187928,,,651.73,2,7.32,3,O=C(/C=C/c1ccccc1)N(Cc1ccc(-c2ccc(CNCCc3ccccc3)cc2)cc1)Cc1cccnc1,Ki,'=',nM,7.3,,,UO_0000065,13.58,0.24,-0.02,16.14,0,CHEMBL840224,Binding affinity towards human 5-hydroxytryptamine receptor 5A expressed in CHO cells using the radioligand [3H]LSD,B,BAO_0000219,cell-based format,Homo sapiens,,,CHO,,,,,CHEMBL3426,Serotonin 5a (5-HT5a) receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1142810,1,Scientific Literature,Bioorg Med Chem Lett,2005,CHEMBL3308072,,,,-7.3,5HT5A,50.12
CHEMBL4867565,,,410.47,0,2.98,17; FPPQ,O=S(=O)(c1cccc(F)c1)n1ccc2c(N3CCNCC3)nc3ccccc3c21,Ki,'=',nM,5.54,,,UO_0000065,13.5,0.26,2.56,8.24,0,CHEMBL4844554,Binding affinity to human 5-HT5A receptor,B,BAO_0000357,single protein format,Homo sapiens,,,,,,,,CHEMBL3426,Serotonin 5a (5-HT5a) receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL4842371,1,Scientific Literature,J Med Chem,2021,,,BINDING AGENT,,2.87,5HT5A,2870.0
CHEMBL405355,NIGULDIPINE,2.0,609.72,2,6.02,SID11113932,COC(=O)C1=C(C)NC(C)=C(C(=O)OCCCN2CCC(c3ccccc3)(c3ccccc3)CC2)[C@H]1c1cccc([N+](=O)[O-])c1,Ki,'=',nM,6.37,,,UO_0000065,10.44,0.19,0.35,5.73,0,CHEMBL5442181,"PDSP Secondary Binding target: HTR5A - Compounds are tested at 10 uM concentration, plate are incubated at room temperature in the dark for 90 minutes. Reaction are stopped by vacuum filtration onto 0.3% polyethyleneimine soaked filter mats using Filtermate harvester. Scintillation cocktail is then melted onto microwave-dried filters on a hot plate and the radio activity is counted in Microbia counter. Compounds showing a minimum of 50% inhibition at 10 uM concentration are carried forward in this secondary binding assay to determine equilibrium binding affinity.",B,BAO_0000357,single protein format,Homo sapiens,,,,,,,,CHEMBL3426,Serotonin 5a (5-HT5a) receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL5442175,55,EUbOPEN Chemogenomic Library,,2024,,Radioligand: [3H]-LSD,,,430.527,5HT5A,430.53
CHEMBL2111848,,,330.48,0,4.73,15(Z-form),Cn1c2c(c3ccccc31)CN(C/C=C\CCc1ccccc1)CC2,Ki,'=',nM,6.68,,,UO_0000065,20.22,0.37,1.95,81.79,0,CHEMBL620717,Binding affinity towards human 5-hydroxytryptamine 5A receptor using LSD as radioligand,B,BAO_0000357,single protein format,,,,,,,,,CHEMBL3426,Serotonin 5a (5-HT5a) receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1145074,1,Scientific Literature,J Med Chem,2003,,,,,208.0,5HT5A,208.0
CHEMBL126994,,,324.4,0,3.75,19,Cn1c2c(c3ccccc31)CN(CCOc1ccc(F)cc1)CC2,Ki,'=',nM,6.03,,,UO_0000065,18.59,0.34,2.28,34.66,0,CHEMBL620717,Binding affinity towards human 5-hydroxytryptamine 5A receptor using LSD as radioligand,B,BAO_0000357,single protein format,,,,,,,,,CHEMBL3426,Serotonin 5a (5-HT5a) receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1145074,1,Scientific Literature,J Med Chem,2003,,,,,930.0,5HT5A,930.0
CHEMBL404365,,,261.32,0,1.34,2g,CC1NC(NCC2COCCO2)=Nc2ccccc21,Ki,'=',nM,7.02,,,UO_0000065,26.85,0.5,5.68,12.79,0,CHEMBL930054,Binding affinity to human 5HT5A receptor,B,BAO_0000357,single protein format,Homo sapiens,,,,,,,,CHEMBL3426,Serotonin 5a (5-HT5a) receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1141640,1,Scientific Literature,Bioorg Med Chem Lett,2008,,,,,96.0,5HT5A,96.0
CHEMBL516088,,,403.47,0,4.32,"53, MA-1",COc1c(OCCF)cccc1C(=O)C1CCN(CCc2ccc(F)cc2)CC1,Ki,'=',nM,5.8,,,UO_0000065,14.38,0.27,1.48,14.96,0,CHEMBL961039,Inhibition of human cloned 5HT5A receptor by competitive binding experiment,B,BAO_0000357,single protein format,Homo sapiens,,,,,,,,CHEMBL3426,Serotonin 5a (5-HT5a) receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1153452,1,Scientific Literature,Bioorg Med Chem,2009,,,,,1584.0,5HT5A,1584.0
CHEMBL125417,,,332.49,0,4.95,11,Cn1c2c(c3ccccc31)CN(CCCCCc1ccccc1)CC2,Ki,'=',nM,6.76,,,UO_0000065,20.33,0.37,1.81,82.74,0,CHEMBL620717,Binding affinity towards human 5-hydroxytryptamine 5A receptor using LSD as radioligand,B,BAO_0000357,single protein format,,,,,,,,,CHEMBL3426,Serotonin 5a (5-HT5a) receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1145074,1,Scientific Literature,J Med Chem,2003,,,,,174.0,5HT5A,174.0
CHEMBL126737,,,372.87,0,4.8,35,Cn1c2c(c3cccc(Cl)c31)CN(CCCOc1ccc(F)cc1)CC2,Ki,'=',nM,6.65,,,UO_0000065,17.83,0.35,1.85,38.21,0,CHEMBL620717,Binding affinity towards human 5-hydroxytryptamine 5A receptor using LSD as radioligand,B,BAO_0000357,single protein format,,,,,,,,,CHEMBL3426,Serotonin 5a (5-HT5a) receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1145074,1,Scientific Literature,J Med Chem,2003,,,,,225.0,5HT5A,225.0
CHEMBL126823,,,320.44,0,4.01,55,Cn1c2c(c3ccccc31)CCN(CCCOc1ccccc1)C2,Ki,'=',nM,6.21,,,UO_0000065,19.37,0.35,2.2,35.68,0,CHEMBL620717,Binding affinity towards human 5-hydroxytryptamine 5A receptor using LSD as radioligand,B,BAO_0000357,single protein format,,,,,,,,,CHEMBL3426,Serotonin 5a (5-HT5a) receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1145074,1,Scientific Literature,J Med Chem,2003,,,,,620.0,5HT5A,620.0
CHEMBL4576555,T3-CLK-N,,593.82,2,6.9,EUB0000705,CN1CCN(C(=O)C(C)(C)c2ccc(C(=O)Nc3cn4cc(-c5cc(C(C)(C)C)cc(C(C)(C)C)c5)ccc4n3)cc2)CC1,Ki,'=',nM,5.65,,,UO_0000065,9.51,0.18,-1.25,8.08,0,CHEMBL4880031,GPCRScan assay: inhibition of 5-HT5A,B,BAO_0000357,single protein format,Homo sapiens,,,,,Parental cells: Flp-In CHO | PMID: 11343685/8450829 | Protein length: full-length | Radioligand conc. used [nM]: 2.0 - 3.3 | Radioligand Kd None 1.91 nM | Radioligand name: [3H]-LSD | Radioligand pKd None 8.72 None | Radioligand pKd ± SEM None 0.03 None | Reference ligand: Ergotamine | Reference ligand Ki None 24.6 nM | Reference ligand pKi None 7.61 None | Reference ligand pKi  ± SEM None 0.03 None,,,CHEMBL3426,Serotonin 5a (5-HT5a) receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL4507307,54,SGC Frankfurt - Donated Chemical Probes,,2021,,,,,5.65,5HT5A,2238.72
CHEMBL13816,,,389.5,0,4.05,7,CN1C[C@H](CNC(=O)OCc2ccccc2)C[C@@H]2c3cccc4[nH]cc(c34)C[C@H]21,Ki,'=',nM,6.2,,,UO_0000065,15.92,0.29,2.15,10.81,0,CHEMBL620714,Binding affinity towards human 5-hydroxytryptamine 5A receptor was evaluated using [3H]-5-CT as radioligand,B,BAO_0000357,single protein format,Homo sapiens,,,,,,,,CHEMBL3426,Serotonin 5a (5-HT5a) receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1145819,1,Scientific Literature,J Med Chem,2003,,,,,630.0,5HT5A,630.0
CHEMBL1548,,,216.07,0,2.04,2,NC1=Nc2ccc(Cl)c(Cl)c2CN1,Ki,'=',nM,7.37,,,UO_0000065,34.09,0.77,5.33,14.61,0,CHEMBL930817,Displacement of [3H]LSD from human recombinant 5HT5A receptor expressed in HEK293-EBNA cells,B,BAO_0000219,cell-based format,Homo sapiens,,,HEK293-EBNA,,,,,CHEMBL3426,Serotonin 5a (5-HT5a) receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1141581,1,Scientific Literature,Bioorg Med Chem Lett,2008,CHEMBL3833702,,,,43.0,5HT5A,43.0
